_id,dc_toy_num,dc_img_url,dc_img_url_sized,dc_model_name,dc_bin_num,dc_series,dc_color,dc_year,dc_series_num,dc_collector_num,dc_favourite,dc_notes,dc_duplicate,createdBy,dc_date_added,dc_treasure_hunt,dc_damaged
560370a2d62d105a0c9333d7,CFH25,http://static.christanfergus.com/images/diecast/IMG_20150823_063334.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150823_063334_sized.jpg,GREAT GATSPEED,2A,HW CITY 2015 - HW PERFORMANCE,RED,2015,,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9333d8,CFH40,http://static.christanfergus.com/images/diecast/IMG_20150823_063622.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150823_063622_sized.jpg,HONDA S2000,2A,HW CITY 2015 - HW PERFORMANCE,WHITE,2015,,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9333d9,CFL80,http://static.christanfergus.com/images/diecast/IMG_20150909_205021.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150909_205021_sized.jpg,09 CORVETTE ZR1,2A,HW CITY 2015 - HW PERFORMANCE,WHITE,2015,12/250,,,WHITE GULF RACING LIVERY,,PDigwodDLwByNXtBS,9/9/2015,,
560370a2d62d105a0c9333da,CFH75,http://static.christanfergus.com/images/diecast/IMG_20150909_210442.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150909_210442_sized.jpg,SUPER VAN,2A,HW CITY 2015 - HW RESCUE,MAROON,2015,55/250,,,,,PDigwodDLwByNXtBS,9/5/2015,,
560370a2d62d105a0c9333db,CFJ28,http://static.christanfergus.com/images/diecast/IMG_20150909_210503.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150909_210503_sized.jpg,SUPER VAN,2A,HW CITY 2015 - HW RESCUE,WHITE,2015,55/250,,,,,PDigwodDLwByNXtBS,9/9/2015,,
560370a2d62d105a0c9333dc,CFH64,http://static.christanfergus.com/images/diecast/IMG_20150722_204205.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150722_204205_sized.jpg,U.S.S. ENTERPRISE NCC-1701,2A,HW CITY 2015 - HW SPACE TEAM,WHITE,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333dd,CFL20,http://static.christanfergus.com/images/diecast/IMG_20150909_210419.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150909_210419_sized.jpg,SUPER VOLT,2A,HW CITY 2015 - STREET POWER,GREY,2015,27/250,,,,,PDigwodDLwByNXtBS,9/5/2015,,
560370a2d62d105a0c9333de,CFL31,http://static.christanfergus.com/images/diecast/IMG_20150909_205932.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150909_205932_sized.jpg,BMW M4,2A,HW CITY 2015 - STREET POWER,MUSTARD,2015,24/250,,,,,PDigwodDLwByNXtBS,9/9/2015,,
560370a2d62d105a0c9333df,CFK18,http://static.christanfergus.com/images/diecast/IMG_20150701_CFK18.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150701_CFK18_sized.JPG,THE HOMER,2A,HW CITY 2015 - TOONED,GREEN,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333e0,CFK51,http://static.christanfergus.com/images/diecast/IMG_20150711_204942.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150711_204942_sized.jpg,HOT WHEELS FORD TRANSIT CONNECT,2A,HW OFF ROAD 2015 - HOT WHEELS TEST FACILITY,RED,2015,3/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333e1,CFV19,http://static.christanfergus.com/images/diecast/DSC01062.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01062_sized.JPG,VOLKSWAGEN CADDY,2A,HW OFF-ROAD,,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333e2,CFK32,http://static.christanfergus.com/images/diecast/IMG_20150717_181357.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150717_181357_sized.jpg,2008 LANCER EVOLUTION,2A,HW OFF-ROAD  2015 - ROAD RALLY,GREY,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333e3,CFK72,http://static.christanfergus.com/images/diecast/IMG_20150722_204330.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150722_204330_sized.jpg,DATSUN 620,2A,HW OFF-ROAD 2015 - HW HOT TRUCKS,GREEN,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333e4,CFL63,http://static.christanfergus.com/images/diecast/IMG_20150730_203009.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150730_203009_sized.jpg,VOLKSWAGEN CADDY,2A,HW OFF-ROAD 2015 - HW HOT TRUCKS,SILVER,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333e5,CFK68,http://static.christanfergus.com/images/diecast/IMG_20150909_204945.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150909_204945_sized.jpg,CUSTOM FORD BRONCO,2A,HW OFF-ROAD 2015 - HW HOT TRUCKS,GREY,2015,121/250,,,,,PDigwodDLwByNXtBS,9/9/2015,,
560370a2d62d105a0c9333e6,CFK35,http://static.christanfergus.com/images/diecast/DSC00567.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00567_sized.JPG,MORRIS MINI,2A,HW OFF-ROAD 2015 - ROAD RALLY,ORANGE,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333e7,CFL64,http://static.christanfergus.com/images/diecast/IMG_20150726_152027.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150726_152027_sized.jpg,12 FORD FIESTA,2A,HW OFF-ROAD 2015 - ROAD RALLY,GREEN,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333e8,CFL73,http://static.christanfergus.com/images/diecast/IMG_20150711_205146.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150711_205146_sized.jpg,MORRIS MINI,2A,HW OFF-ROAD 2015 - ROAD RALLY,LT BLUE,2015,5/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333e9,CFJ64,http://static.christanfergus.com/images/diecast/DSC00599.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00599_sized.JPG,SRT VIPER GTS-R,2A,HW RACE,,2015,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333ea,CFK90,http://static.christanfergus.com/images/diecast/DSC01060.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01060_sized.JPG,BMW E36 M3 RACE,2A,HW RACE,BLUE,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333eb,CFH04,http://static.christanfergus.com/images/diecast/DSC00611.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00611_sized.JPG,CORVETTE GRAND SPORT ROADSTER,2A,HW RACE,,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333ec,CFK77,http://static.christanfergus.com/images/diecast/DSC01076.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01076_sized.JPG,C6 CORVETTE,2A,HW RACE 2015 - HW RACE TEAM,BLUE,2015,6/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333ed,CFG96,http://static.christanfergus.com/images/diecast/IMG_20150701_CFG96.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150701_CFG96_sized.JPG,GT HUNTER,2A,HW RACE 2015 - HW RACE TEAM,BLUE,2015,5/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333ee,CFG97,http://static.christanfergus.com/images/diecast/IMG_20150701_CFG97.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150701_CFG97_sized.JPG,WINNING FORMULA,2A,HW RACE 2015 - HW RACE TEAM,BLUE,2015,10/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333ef,CFK76,http://static.christanfergus.com/images/diecast/IMG_20150701_CFK76.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150701_CFK76_sized.JPG,RRROADSTER,2A,HW RACE 2015 - HW RACE TEAM,BLUE,2015,4/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333f0,CFK80,http://static.christanfergus.com/images/diecast/IMG_20150701_CFK80.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150701_CFK80_sized.JPG,PROTOTYPE H-24,2A,HW RACE 2015 - HW RACE TEAM,BLUE,2015,9/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333f1,CFJ54,http://static.christanfergus.com/images/diecast/IMG_20150706_211228.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150706_211228_sized.JPG,THE VANSTER,2A,HW RACE 2015 - HW RACE TEAM,BLUE,2015,3/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333f2,CFH80,http://static.christanfergus.com/images/diecast/IMG_20150823_063424.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150823_063424_sized.jpg,DMC DELOREAN,2A,HW RACE 2015 - TRACK ACES,RED,2015,,,TRUE,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9333f3,CFH77,http://static.christanfergus.com/images/diecast/IMG_20150711_205352.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150711_205352_sized.jpg,68 MERCURY COUGAR,2A,HW RACE 2015 - TRACK ACES,BLUE,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333f4,CFJ32,http://static.christanfergus.com/images/diecast/IMG_20150823_063449.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150823_063449_sized.jpg,FORD SHELBY GR-1 CONCEPT,2A,HW RACE 2015 - TRACK ACES,BLACK,2015,,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c9333f5,CFL27,http://static.christanfergus.com/images/diecast/IMG_20150909_210522.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150909_210522_sized.jpg,CORVETTE GRAND SPORT ROADSTER,2A,HW RACE 2015 - TRACK ACES,SILVER,2015,179/250,,,Fast & Furious,,PDigwodDLwByNXtBS,9/9/2015,,
560370a2d62d105a0c9333f6,CFK80,http://static.christanfergus.com/images/diecast/IMG_20150630_CFH15.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150630_CFH15_sized.JPG,ASTON MARTIN VANTAGE GT3,2A,HW RACE 2015 - WORLD RACE,BLUE,2015,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333f7,CFH01,http://static.christanfergus.com/images/diecast/IMG_20150706_211153.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150706_211153_sized.JPG,CORVETTE C7.R,2A,HW RACE 2015 - WORLD RACE,YELLOW,2015,10/10/2015,,TRUE,"#4 won Le Mans in 2015, #3 was out due to wreck",,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333f8,CFJ61,http://static.christanfergus.com/images/diecast/IMG_20150707_215434.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150707_215434_sized.jpg,BMW E36 M3 RACE,2A,HW RACE 2015 - WORLD RACE,BLACK,2015,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333f9,CFG99,http://static.christanfergus.com/images/diecast/IMG_20150627_203544.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150627_203544_sized.JPG,SRT VIPER GTS-R,2A,HW RACE 2015 - WORLD RACE,SILVER,2015,5/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333fa,CFL26,http://static.christanfergus.com/images/diecast/IMG_20150909_210552.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150909_210552_sized.jpg,CORVETTE C7.R,2A,HW RACE 2015 - WORLD RACE,BLUE,2015,155/250,,,,,PDigwodDLwByNXtBS,9/9/2015,,
560370a2d62d105a0c9333fb,CFH20,http://static.christanfergus.com/images/diecast/DSC01064.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01064_sized.JPG,MCLAREN P1,2A,HW WORKSHOP,,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333fc,CFH86,http://static.christanfergus.com/images/diecast/DSC00557.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00557_sized.JPG,PORSCHE 911 GT3 RS,2A,HW WORKSHOP,YELLOW,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333fd,CFJ20,http://static.christanfergus.com/images/diecast/DSC00559.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00559_sized.JPG,DATSUN 240Z,2A,HW WORKSHOP,BLACK,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333fe,CFH62,http://static.christanfergus.com/images/diecast/DSC00569.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00569_sized.JPG,PORSCHE 934 TURBO RSR,2A,HW WORKSHOP,BLACK,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9333ff,CFJ67,http://static.christanfergus.com/images/diecast/DSC00571.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00571_sized.JPG,PORSCHE 934 TURBO RSR,2A,HW WORKSHOP,BLUE,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933400,CFJ22,http://static.christanfergus.com/images/diecast/DSC00575.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00575_sized.JPG,ASTON MARTIN 1963 DB5,2A,HW WORKSHOP,RED,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933401,CFJ55,http://static.christanfergus.com/images/diecast/DSC00587.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00587_sized.JPG,12 ACURA NSX CONCEPT,2A,HW WORKSHOP,BLUE,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933402,CFH91,http://static.christanfergus.com/images/diecast/DSC00589.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00589_sized.JPG,MAZDA RX-7,2A,HW WORKSHOP,,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933403,CFJ25,http://static.christanfergus.com/images/diecast/DSC00593.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00593_sized.JPG,NISSAN 370Z,2A,HW WORKSHOP,,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933404,CFG74,http://static.christanfergus.com/images/diecast/DSC00595.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00595_sized.JPG,LOTUS ESPRIT SI,2A,HW WORKSHOP,,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933405,CFJ16,http://static.christanfergus.com/images/diecast/DSC00603.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00603_sized.JPG,TOYOTA AE-86 COROLLA,2A,HW WORKSHOP,,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933406,CFJ03,http://static.christanfergus.com/images/diecast/DSC00627.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00627_sized.JPG,14 CORVETTE STINGRAY,2A,HW WORKSHOP,,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933407,CFH87,http://static.christanfergus.com/images/diecast/IMG_20150627_203518.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150627_203518_sized.JPG,90 HONDA CIVIC EF,2A,HW WORKSHOP 2014 - NIGHT BURNERZ,BLACK,2015,2/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933408,CFH95,http://static.christanfergus.com/images/diecast/IMG_20150711_205544.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150711_205544_sized.jpg,PASS 'N GASSER,2A,HW WORKSHOP 2015 - HEAT FLEET,BLUE,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933409,CFH93,http://static.christanfergus.com/images/diecast/IMG_20150717_181329.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150717_181329_sized.jpg,55 CHEVY BEL AIR GASSER,2A,HW WORKSHOP 2015 - HEAT FLEET,ORANGE,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93340a,CFL55,http://static.christanfergus.com/images/diecast/IMG_20150909_205053.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150909_205053_sized.jpg,68 HEMI BARRACUDA,2A,HW WORKSHOP 2015 - HEAT FLEET,GREY,2015,213/250,,,,,PDigwodDLwByNXtBS,9/9/2015,,
560370a2d62d105a0c93340b,CFJ17,http://static.christanfergus.com/images/diecast/IMG_20150707_215459.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150707_215459_sized.jpg,CUSTOM '12 FORD MUSTANG,2A,HW WORKSHOP 2015 - HW DRIFT RACE,FALKEN,2015,,,TRUE,Falken Tire livery,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93340c,CFL59,http://static.christanfergus.com/images/diecast/IMG_20150823_063559.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150823_063559_sized.jpg,CUSTOM '12 FORD MUSTANG,2A,HW WORKSHOP 2015 - HW DRIFT RACE,SILVER,2015,,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c93340d,CFH16,http://static.christanfergus.com/images/diecast/IMG_20150726_152048.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150726_152048_sized.jpg,90 ACURA NSX,2A,HW WORKSHOP 2015 - HW GARAGE,RED,2015,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93340e,CFH18,http://static.christanfergus.com/images/diecast/IMG_20150729_194718.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150729_194718_sized.jpg,70 FORD ESCORT RS1600,2A,HW WORKSHOP 2015 - HW GARAGE,BLUE,2015,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93340f,CFL29,http://static.christanfergus.com/images/diecast/IMG_20150731_150337.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150731_150337_sized.jpg,MCLAREN P1,2A,HW WORKSHOP 2015 - HW GARAGE,GREY,2015,223/250,,TRUE,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c933410,CFL39,http://static.christanfergus.com/images/diecast/IMG_20150711_205244.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150711_205244_sized.jpg,LAMBORGHINI HURACAN LP 610-4,2A,HW WORKSHOP 2015 - HW GARAGE,GREEN,2015,7/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933411,CFH38,http://static.christanfergus.com/images/diecast/IMG_20150711_205519.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150711_205519_sized.jpg,8 CRATE,2A,HW WORKSHOP 2015 - HW GARAGE,MAROON,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933412,CFH03,http://static.christanfergus.com/images/diecast/IMG_20150718_152813.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150718_152813_sized.jpg,TESLSA MODEL S,2A,HW WORKSHOP 2015 - HW GARAGE,SILVER,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933413,CFL79,http://static.christanfergus.com/images/diecast/IMG_20150823_063519.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150823_063519_sized.jpg,14 CORVETTE STINGRAY,2A,HW WORKSHOP 2015 - HW GARAGE,YELLOW,2015,,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c933414,CFJ08,http://static.christanfergus.com/images/diecast/IMG_20150722_204435.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150722_204435_sized.jpg,69 CHEVELLE SS 396,2A,HW WORKSHOP 2015 - MUSCLE MANIA,WHITE,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933415,CFL78,http://static.christanfergus.com/images/diecast/IMG_20150708_202248.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150708_202248_sized.jpg,PORSCHE 911 GT3 RS,2A,HW WORKSHOP 2015 - NIGHT BURNERZ,RED,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933416,CFM17,http://static.christanfergus.com/images/diecast/IMG_20150722_204413.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150722_204413_sized.jpg,70 PLYMOUTH AAR CUDA,2A,HW WORKSHOP 2015 - NIGHT BURNERZ,GREEN,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933417,CFK96,http://static.christanfergus.com/images/diecast/IMG_20150909_210405.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150909_210405_sized.jpg,71 DATSUN BLUEBIRD 510 WAGON,2A,HW WORKSHOP 2015 - NIGHT BURNERZ,YELLOW,2015,202/250,,TRUE,,,PDigwodDLwByNXtBS,9/9/2015,,
560370a2d62d105a0c933418,CFH39,http://static.christanfergus.com/images/diecast/DSC01058.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01058_sized.JPG,70 CHEVY CHEVELLE,2A,HW WORKSHOP 2015 - SPEED TEAM,NAVY,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933419,CFH45,http://static.christanfergus.com/images/diecast/IMG_20150627_203609.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150627_203609_sized.JPG,BENTLEY CONTINENTAL SUPERSPORTS,2A,HW WORKSHOP 2015 - SPEED TEAM,MAROON,2015,2/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93341a,CFJ75,http://static.christanfergus.com/images/diecast/IMG_20150701_CFJ75.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150701_CFJ75_sized.JPG,70 CHEVY CHEVELLE,2A,HW WORKSHOP 2015 - SPEED TEAM,BURGANDY,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93341b,CFH41,http://static.christanfergus.com/images/diecast/IMG_20150722_204456.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150722_204456_sized.jpg,69 FORD MUSTANG BOSS 302,2A,HW WORKSHOP 2015 - SPEED TEAM,ORANGE,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93341c,CFL58,http://static.christanfergus.com/images/diecast/IMG_20150701_CFL58.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150701_CFL58_sized.JPG,DATSUN 240Z,2A,HW WORKSHOP 2015 - THEN AND NOW,WHITE,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93341d,CFJ18,http://static.christanfergus.com/images/diecast/IMG_20150711_205307.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150711_205307_sized.jpg,69 CAMARO,2A,HW WORKSHOP 2015 - THEN AND NOW,WHITE,2015,1/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93341e,CFM03,http://static.christanfergus.com/images/diecast/IMG_20150823_063257.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150823_063257_sized.jpg,ASTON MARTIN1963 DB5,2A,HW WORKSHOP 2015 - THEN AND NOW,BLUE,2015,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93341f,CFH83,http://static.christanfergus.com/images/diecast/IMG_20150701_CFH83.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150701_CFH83_sized.JPG,FERRARI 599XX,2A,HW WORKSHOP 2015 - THRILL RACERS,GREY,2015,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933420,BFC47,http://static.christanfergus.com/images/diecast/IMG_20150831_191756.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150831_191756_sized.jpg,SUBARU WRX STI,5A,HW CITY 2014 - NIGHTBURNERZ,SILVER ,2014,6/10,,,,,PDigwodDLwByNXtBS,9/2/2015,TRUE,
560370a2d62d105a0c933421,R0931,http://static.christanfergus.com/images/diecast/DSC00982.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00982_sized.JPG,81 DELOREAN DMC-12,3A,2010 NEW MODELS,GOLD,2010,15/44,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933422,R0953,http://static.christanfergus.com/images/diecast/DSC01015.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01015_sized.JPG,71 MAVERICK GRABBER,3A,2010 NEW MODELS,GOLD,2010,33/44,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933423,R0956,http://static.christanfergus.com/images/diecast/DSC01025.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01025_sized.JPG,71 DODGE CHARGER,3A,2010 NEW MODELS,GREEN,2010,36/44,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933424,R0947,http://static.christanfergus.com/images/diecast/DSC00713.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00713_sized.JPG,62 FORD MUSTANG CONCEPT,3A,2010 NEW MODELS,RED,2010,28/44,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933425,V5306,http://static.christanfergus.com/images/diecast/DSC00583.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00583_sized.JPG,BMW Z4 M,3A,2012 NEW MODELS,WHITE,2012,18/50,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933426,V5293,http://static.christanfergus.com/images/diecast/DSC00850.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00850_sized.JPG,BMW M3 GT2,3A,2012 NEW MODELS,WHITE,2012,5/50,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933427,V5309,http://static.christanfergus.com/images/diecast/DSC00934.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00934_sized.JPG,BMW 2002,3A,2012 NEW MODELS,ORANGE,2012,21/247,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933428,V5613,http://static.christanfergus.com/images/diecast/DSC00938.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00938_sized.JPG,BMW Z4 M,3A,2012 NEW MODELS,BLACK,2012,18/247,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933429,V5626,http://static.christanfergus.com/images/diecast/DSC00679.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00679_sized.JPG,SUBARU WRX STI,3A,2012 NEW MODELS,MAROON,2012,33/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93342a,V5569,http://static.christanfergus.com/images/diecast/DSC00683.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00683_sized.JPG,FORD FALCON RACE CAR,3A,2012 NEW MODELS,WHITE,2012,4/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93342b,V5324,http://static.christanfergus.com/images/diecast/DSC00936.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00936_sized.JPG,BENTLEY CONTINENTAL SUERSPORTS,3A,2012 NEW MODELS,WHITE,2012,36/247,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93342c,V5300,http://static.christanfergus.com/images/diecast/DSC00978.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00978_sized.JPG,12 LAMBORGHINI AVENTADOR,3A,2012 NEW MODELS,ORANGE,2012,12/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93342d,V5314,http://static.christanfergus.com/images/diecast/DSC00984.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00984_sized.JPG,PORSCHE BOXSTER SPYDER,3A,2012 NEW MODELS,WHITE,2012,26/50,,,,,PDigwodDLwByNXtBS,,,
